0,[User:24 - Device:4 - Object:1 - BoundingBoxType:0 - time:04/05/2014 12:05:02] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,24,4,1,3,6.00240904092789,6.00240904092789,0,5.94446182250977
1,24,4,1,3,5.55130243301392,11.5537114739418,2,70.2962417602539
1,24,4,1,3,7.48028087615967,19.0339923501015,1,32.3888244628906
1,24,4,1,3,0.998588562011719,20.0325809121132,2,175.99462890625
0,[User:24 - Device:4 - Object:1 - BoundingBoxType:0 - time:04/05/2014 12:07:04] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,24,4,1,3,25.2556648254395,25.2556648254395,0,13.3725461959839
1,24,4,1,3,10.4821853637695,35.737850189209,0,10.6097812652588
1,24,4,1,3,10.7199554443359,46.4578056335449,0,13.6206827163696
1,24,4,1,3,8.94883728027344,55.4066429138184,0,7.54245567321777
1,24,4,1,3,11.0864562988281,66.4930992126465,0,1.98615610599518
1,24,4,1,3,7.07437133789063,73.5674705505371,0,13.8374929428101
1,24,4,1,3,11.1386413574219,84.706111907959,0,14.3420429229736
1,24,4,1,3,10.9689636230469,95.6750755310059,0,4.15790987014771
1,24,4,1,3,13.831428527832,109.506504058838,0,7.53300046920776
1,24,4,1,3,11.10302734375,120.609531402588,0,7.16434192657471
1,24,4,1,3,7.29168701171875,127.901218414307,0,4.6049656867981
1,24,4,1,3,4.80021667480469,132.701435089111,0,9.98781681060791
0,[Device Ends At04/05/2014 12:09:40 -- Overall Times ] 132.701435089111[Overall error] 108.759192585945  ,,,,,,,,
0,[User:24 - Device:3 - Object:0 - BoundingBoxType:0 - time:04/05/2014 12:22:16] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,24,3,0,3,11.7684555053711,11.7684555053711,0,6.4273943901062
1,24,3,0,3,5.95024490356445,17.7187004089355,0,9.50393295288086
1,24,3,0,3,6.77294921875,24.4916496276855,0,12.2351379394531
1,24,3,0,3,7.78062438964844,32.272274017334,0,11.5831956863403
1,24,3,0,3,7.23731994628906,39.509593963623,0,5.12981796264648
1,24,3,0,3,8.04832458496094,47.557918548584,0,1.08929097652435
1,24,3,0,3,9.82907867431641,57.3869972229004,0,7.49338626861572
1,24,3,0,3,4.55060577392578,61.9376029968262,0,2.97507405281067
1,24,3,0,3,8.32742309570313,70.2650260925293,0,1.61926782131195
1,24,3,0,3,6.1724853515625,76.4375114440918,0,2.605623960495
1,24,3,0,3,7.35544586181641,83.7929573059082,0,11.7258148193359
1,24,3,0,3,11.1729278564453,94.9658851623535,0,3.83285069465637
0,[Device Ends At04/05/2014 12:24:42 -- Overall Times ] 94.9658851623535[Overall error] 76.220787525177  ,,,,,,,,
0,[User:24 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/05/2014 12:33:16] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,24,2,0,3,4.22343444824219,4.22343444824219,0,11.7727937698364
1,24,2,0,3,4.56493377685547,8.78836822509766,0,3.72744297981262
1,24,2,0,3,8.22708892822266,17.0154571533203,0,7.7124080657959
1,24,2,0,3,4.83621978759766,21.851676940918,0,5.04253721237183
1,24,2,0,3,4.98433685302734,26.8360137939453,0,2.61701464653015
1,24,2,0,3,5.63218688964844,32.4682006835938,0,7.92123699188232
1,24,2,0,3,8.26104736328125,40.729248046875,0,5.77502202987671
