0,[User:51 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/09/2014 22:10:14] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,51,1,0,0,5.86456727981567,5.86456727981567,0,13.9024896621704
1,51,1,0,0,7.14335823059082,13.0079255104065,0,13.8441820144653
1,51,1,0,1,4.21486663818359,17.2227921485901,0,16.0680389404297
1,51,1,0,0,10.2493057250977,27.4720978736877,1,25.8178634643555
1,51,1,0,1,6.87322998046875,34.3453278541565,0,10.4349594116211
1,51,1,0,0,7.94864654541016,42.2939743995667,1,18.5712585449219
1,51,1,0,1,4.5972900390625,46.8912644386292,0,11.9910221099854
1,51,1,0,0,7.58823394775391,54.4794983863831,0,1.78262543678284
1,51,1,0,0,4.18227767944336,58.6617760658264,0,8.97301197052002
1,51,1,0,1,6.1220703125,64.7838463783264,0,5.87729787826538
1,51,1,0,1,4.66438293457031,69.4482293128967,0,14.2126083374023
1,51,1,0,1,6.55595397949219,76.0041832923889,0,9.49122714996338
0,[Device Ends At04/09/2014 22:11:37 -- Overall Times ] 76.0041832923889[Overall error] 150.966584920883  ,,,,,,,,
0,[User:51 - Device:1 - Object:1 - BoundingBoxType:0 - time:04/09/2014 22:11:49] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,51,1,1,0,3.30392551422119,3.30392551422119,1,30.4113082885742
1,51,1,1,0,4.02798366546631,7.3319091796875,1,29.2627639770508
1,51,1,1,1,14.4001731872559,21.7320823669434,0,4.0998911857605
1,51,1,1,1,35.5527420043945,57.2848243713379,0,6.8954062461853
1,51,1,1,1,7.27826690673828,64.5630912780762,1,20.8340263366699
1,51,1,1,1,7.64335632324219,72.2064476013184,1,19.5635757446289
1,51,1,1,1,9.72829437255859,81.934741973877,0,6.05086612701416
1,51,1,1,0,7.89451599121094,89.8292579650879,0,4.68435668945313
1,51,1,1,0,7.14344024658203,96.9726982116699,0,11.9732885360718
1,51,1,1,0,7.32231140136719,104.295009613037,1,29.2281360626221
1,51,1,1,0,6.09039306640625,110.385402679443,0,9.03002262115479
1,51,1,1,1,11.7720108032227,122.157413482666,1,23.0813426971436
0,[Device Ends At04/09/2014 22:14:02 -- Overall Times ] 122.157413482666[Overall error] 195.114984512329  ,,,,,,,,
0,[User:51 - Device:0 - Object:1 - BoundingBoxType:0 - time:04/09/2014 22:20:13] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,51,0,1,1,14.3677581548691,14.3677581548691,0,8.42192554473877
1,51,0,1,1,7.60596466064453,21.9737228155136,1,27.2151775360107
1,51,0,1,1,9.38288879394531,31.3566116094589,1,18.2061634063721
1,51,0,1,1,7.32475280761719,38.6813644170761,1,27.7459869384766
1,51,0,1,0,5.05067825317383,43.7320426702499,0,13.6200485229492
1,51,0,1,0,7.04325103759766,50.7752937078476,0,13.6952419281006
1,51,0,1,1,6.46972274780273,57.2450164556503,0,10.9409809112549
1,51,0,1,0,5.81937789916992,63.0643943548203,0,3.38215112686157
1,51,0,1,0,6.1036376953125,69.1680320501328,0,11.6031455993652
1,51,0,1,0,4.60273742675781,73.7707694768906,1,21.0227375030518
1,51,0,1,0,4.77900695800781,78.5497764348984,0,7.60945081710815
1,51,0,1,1,11.2552261352539,89.8050025701523,0,14.0870590209961
0,[Device Ends At04/09/2014 22:21:45 -- Overall Times ] 89.8050025701523[Overall error] 177.550068855286  ,,,,,,,,
0,[User:51 - Device:0 - Object:0 - BoundingBoxType:0 - time:04/09/2014 22:21:54] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,51,0,0,1,6.15848082304001,6.15848082304001,0,10.8090047836304
1,51,0,0,1,10.8670706748962,17.0255514979362,0,12.1275053024292
1,51,0,0,0,5.95563316345215,22.9811846613884,0,7.51707553863525
1,51,0,0,0,5.15233421325684,28.1335188746452,1,17.8103313446045
1,51,0,0,0,4.96604919433594,33.0995680689812,0,8.19985294342041
1,51,0,0,1,5.50028610229492,38.5998541712761,0,15.9035339355469
1,51,0,0,1,7.26259231567383,45.8624464869499,0,10.0480518341064
1,51,0,0,0,6.50182723999023,52.3642737269402,1,27.4131603240967
1,51,0,0,0,2.72647857666016,55.0907523036003,1,25.965030670166
1,51,0,0,1,8.52742385864258,63.6181761622429,0,13.6322555541992
1,51,0,0,1,7.45787811279297,71.0760542750359,0,7.491295337677
1,51,0,0,0,3.57975006103516,74.655804336071,0,14.7103881835938
0,[Device Ends At04/09/2014 22:23:10 -- Overall Times ] 74.655804336071[Overall error] 171.627485752106  ,,,,,,,,
0,[User:51 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/09/2014 22:28:27] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,51,4,0,1,10.3118062019348,10.3118062019348,0,12.0922803878784
1,51,4,0,1,5.05032825469971,15.3621344566345,0,7.77643013000488
1,51,4,0,0,3.12734603881836,18.4894804954529,0,16.2079372406006
