0,[User:18 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/03/2014 14:02:24] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,18,1,0,3,14.2136613726616,14.2136613726616,0,10.1777755852875
1,18,1,0,3,12.4248676300049,26.6385290026665,2,36.9631970617909
1,18,1,0,3,3.88377571105957,30.522304713726,2,41.9171697607007
0,[User:18 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/03/2014 14:05:12] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,18,1,0,3,38.2786064147949,38.2786064147949,0,4.76634361529167
1,18,1,0,3,29.8879814147949,68.1665878295898,1,25.9759519367027
1,18,1,0,3,7.17494201660156,75.3415298461914,0,16.3444504095884
1,18,1,0,3,14.2929153442383,89.6344451904297,0,11.9086829365332
1,18,1,0,3,17.6490707397461,107.283515930176,1,30.2518800211383
1,18,1,0,3,6.61712646484375,113.90064239502,0,4.66328293561486
1,18,1,0,3,10.370849609375,124.271492004395,0,10.4601419277669
1,18,1,0,3,8.52877807617188,132.800270080566,0,2.23277655218899
1,18,1,0,3,13.0300750732422,145.830345153809,0,16.172566909984
1,18,1,0,3,10.9495239257813,156.77986907959,0,12.6061161279326
1,18,1,0,3,7.50920104980469,164.289070129395,0,5.89374184223519
1,18,1,0,3,6.79170227050781,171.080772399902,0,14.6172273809557
0,[Device Ends At04/03/2014 14:08:24 -- Overall Times ] 171.080772399902[Overall error] 155.893162595932  ,,,,,,,,
0,[User:18 - Device:0 - Object:1 - BoundingBoxType:0 - time:04/03/2014 14:17:57] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,18,0,1,3,19.3257446289063,19.3257446289063,0,14.9686516351057
1,18,0,1,3,9.18274307250977,28.508487701416,0,1.62856790690178
1,18,0,1,3,20.987476348877,49.495964050293,2,58.9512948776085
1,18,0,1,3,18.7961654663086,68.2921295166016,2,46.9687882886718
1,18,0,1,3,25.5181732177734,93.810302734375,1,22.7603576321407
1,18,0,1,3,27.4933929443359,121.303695678711,2,46.2972609270342
1,18,0,1,3,32.5798492431641,153.883544921875,0,5.30299789187252
1,18,0,1,3,8.27598571777344,162.159530639648,0,1.21682274976612
1,18,0,1,3,14.8051452636719,176.96467590332,0,6.99536497367028
1,18,0,1,3,9.24433898925781,186.209014892578,0,7.71134479375242
1,18,0,1,3,8.94685363769531,195.155868530273,0,6.55079640346378
1,18,0,1,3,6.88856506347656,202.04443359375,0,8.3360982347065
0,[Device Ends At04/03/2014 14:21:45 -- Overall Times ] 202.04443359375[Overall error] 227.688346314694  ,,,,,,,,
0,[User:18 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/03/2014 14:36:32] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,18,2,0,3,8.37693309783936,8.37693309783936,1,20.0609233046052
1,18,2,0,3,2.20521831512451,10.5821514129639,0,15.7136197456156
1,18,2,0,3,3.2137508392334,13.7959022521973,0,14.9279728903887
1,18,2,0,3,2.72300720214844,16.5189094543457,0,12.1143093637581
0,[User:18 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/03/2014 14:37:18] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,18,2,0,3,16.1569452285767,16.1569452285767,0,13.3142137641021
1,18,2,0,3,10.4698276519775,26.6267728805542,0,16.0565281429488
1,18,2,0,3,6.7524299621582,33.3792028427124,0,7.10328004312111
1,18,2,0,3,8.16098403930664,41.540186882019,0,4.83772789742157
1,18,2,0,3,10.4530792236328,51.9932661056519,0,2.64308685037982
1,18,2,0,3,6.72263717651367,58.7159032821655,0,9.25957629354584
1,18,2,0,3,6.58833312988281,65.3042364120483,0,9.57329576163903
1,18,2,0,3,7.294189453125,72.5984258651733,0,15.8533908118214
1,18,2,0,3,7.17266082763672,79.7710866928101,0,9.06767384371991
1,18,2,0,3,12.3139038085938,92.0849905014038,0,10.400245174051
1,18,2,0,3,8.93133544921875,101.016325950623,0,9.08254367116747
1,18,2,0,3,8.77729034423828,109.793616294861,0,1.54933539937354
0,[Device Ends At04/03/2014 14:39:15 -- Overall Times ] 109.793616294861[Overall error] 108.740897653292  ,,,,,,,,
0,[User:18 - Device:3 - Object:0 - BoundingBoxType:0 - time:04/03/2014 14:51:02] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,18,3,0,3,9.65467441082001,9.65467441082001,1,20.9007135426378
1,18,3,0,3,14.4507637023926,24.1054381132126,0,14.0899418980694
1,18,3,0,3,7.77836990356445,31.883808016777,0,11.3098128303274
1,18,3,0,3,9.81985855102539,41.7036665678024,0,7.03769033573851
1,18,3,0,3,14.5098876953125,56.2135542631149,0,2.40675374991766
1,18,3,0,3,7.60990905761719,63.8234633207321,0,3.6543391261979
1,18,3,0,3,8.02597808837891,71.849441409111,0,2.80483549611194
1,18,3,0,3,6.33811950683594,78.187560915947,1,17.875969936403
1,18,3,0,3,11.3913345336914,89.5788954496384,1,28.0670610623997
1,18,3,0,3,6.42755126953125,96.0064467191696,0,15.9012163267097
1,18,3,0,3,6.18618011474609,102.192626833916,0,3.89192363476946
1,18,3,0,3,3.27494049072266,105.467567324638,0,13.2802751552743
0,[Device Ends At04/03/2014 14:52:49 -- Overall Times ] 105.467567324638[Overall error] 141.220533094557  ,,,,,,,,
0,[User:18 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/03/2014 15:03:50] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,18,4,0,3,30.5065133571625,30.5065133571625,1,24.003190139837
1,18,4,0,3,9.29603576660156,39.802549123764,0,10.3166503345313
1,18,4,0,3,14.6670379638672,54.4695870876312,0,11.6446561750768
1,18,4,0,3,9.66450881958008,64.1340959072113,0,3.02491040814069
1,18,4,0,3,13.5647583007813,77.6988542079926,0,9.01682787272983
1,18,4,0,3,11.908073425293,89.6069276332855,0,16.0511897218067
1,18,4,0,3,17.9418106079102,107.548738241196,0,8.07974813301581
1,18,4,0,3,15.5523452758789,123.101083517075,0,11.5129166781903
1,18,4,0,3,11.5260543823242,134.627137899399,0,6.86588920797921
1,18,4,0,3,14.4972229003906,149.124360799789,0,3.42781000248389
1,18,4,0,3,14.5184326171875,163.642793416977,0,6.12638428525505
1,18,4,0,3,9.93313598632813,173.575929403305,0,8.75370969546703
0,[Device Ends At04/03/2014 15:06:46 -- Overall Times ] 173.575929403305[Overall error] 118.823882654514  ,,,,,,,,
