0,[User:42 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/08/2014 12:15:29] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,42,1,0,3,6.49241197109222,6.49241197109222,0,6.2345609664917
1,42,1,0,3,8.02161121368408,14.5140231847763,1,23.4423885345459
1,42,1,0,3,1.556077003479,16.0701001882553,2,179.478729248047
0,[User:42 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/08/2014 12:17:40] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,42,1,0,3,5.96060180664063,5.96060180664063,1,26.2361736297607
1,42,1,0,3,3.80565643310547,9.76625823974609,1,24.9648208618164
1,42,1,0,3,4.04992294311523,13.8161811828613,1,21.6239128112793
1,42,1,0,3,2.77358436584473,16.5897655487061,1,30.5638751983643
1,42,1,0,3,9.71644020080566,26.3062057495117,1,24.1062927246094
1,42,1,0,3,5.41769409179688,31.7238998413086,0,12.1119775772095
1,42,1,0,3,9.98505783081055,41.7089576721191,0,2.17537069320679
1,42,1,0,3,7.94450378417969,49.6534614562988,1,17.5037517547607
1,42,1,0,3,9.33109664916992,58.9845581054688,0,16.9481563568115
1,42,1,0,3,12.408447265625,71.3930053710938,0,4.42851638793945
1,42,1,0,3,4.19757080078125,75.590576171875,0,13.5029640197754
1,42,1,0,3,3.12682342529297,78.717399597168,1,20.2651538848877
0,[Device Ends At04/08/2014 12:19:13 -- Overall Times ] 78.717399597168[Overall error] 214.430965900421  ,,,,,,,,
0,[User:42 - Device:3 - Object:0 - BoundingBoxType:0 - time:04/08/2014 12:27:25] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,42,3,0,3,5.69237518310547,5.69237518310547,0,5.63780689239502
1,42,3,0,3,2.96156692504883,8.6539421081543,0,5.82873582839966
1,42,3,0,3,6.85348510742188,15.5074272155762,1,24.2125606536865
1,42,3,0,3,5.18753051757813,20.6949577331543,0,15.7561693191528
1,42,3,0,3,6.27030944824219,26.9652671813965,0,14.2183494567871
1,42,3,0,3,6.80992889404297,33.7751960754395,1,26.6038951873779
1,42,3,0,3,4.45029449462891,38.2254905700684,1,24.1308441162109
1,42,3,0,3,5.22901153564453,43.4545021057129,0,11.3630266189575
1,42,3,0,3,7.27533721923828,50.7298393249512,0,8.92687797546387
1,42,3,0,3,5.90472412109375,56.6345634460449,0,10.9787454605103
1,42,3,0,3,4.36309814453125,60.9976615905762,0,12.1722316741943
1,42,3,0,3,3.41273498535156,64.4103965759277,0,6.76619625091553
0,[Device Ends At04/08/2014 12:29:25 -- Overall Times ] 64.4103965759277[Overall error] 166.595439434052  ,,,,,,,,
0,[User:42 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/08/2014 12:40:26] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,42,2,0,3,6.29306864738464,6.29306864738464,0,13.3399486541748
1,42,2,0,3,5.95682907104492,12.2498977184296,0,5.44205808639526
1,42,2,0,3,4.39616394042969,16.6460616588593,0,11.4000158309937
1,42,2,0,3,6.13453674316406,22.7805984020233,0,2.68725800514221
1,42,2,0,3,4.61727714538574,27.3978755474091,0,5.47318983078003
1,42,2,0,3,4.48238372802734,31.8802592754364,0,2.15294671058655
1,42,2,0,3,5.2003173828125,37.0805766582489,0,12.1702346801758
1,42,2,0,3,4.41629409790039,41.4968707561493,0,5.41537570953369
1,42,2,0,3,3.57865142822266,45.0755221843719,0,10.2349081039429
1,42,2,0,3,5.15055847167969,50.2260806560516,0,7.78126430511475
1,42,2,0,3,5.31826782226563,55.5443484783173,0,15.748743057251
1,42,2,0,3,5.28421783447266,60.8285663127899,0,6.4611759185791
0,[Device Ends At04/08/2014 12:41:30 -- Overall Times ] 60.8285663127899[Overall error] 98.3071188926697  ,,,,,,,,
0,[User:42 - Device:0 - Object:0 - BoundingBoxType:0 - time:04/08/2014 12:48:26] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,42,0,0,3,5.20819473266602,5.20819473266602,0,10.3333683013916
1,42,0,0,3,5.49950790405273,10.7077026367188,1,19.6613483428955
1,42,0,0,3,9.09842681884766,19.8061294555664,0,10.5141258239746
1,42,0,0,3,4.68606567382813,24.4921951293945,0,9.97046089172363
1,42,0,0,3,7.22022247314453,31.7124176025391,0,9.24897193908691
