0,[User:60 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/11/2014 16:05:40] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,60,4,0,3,9.67559921741486,9.67559921741486,0,12.6622543334961
1,60,4,0,3,6.65475559234619,16.330354809761,1,31.298152923584
1,60,4,0,3,0.502408981323242,16.8327637910843,2,175.770584106445
0,[User:60 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/11/2014 16:07:34] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,60,4,0,3,28.0225715637207,28.0225715637207,0,1.73275077342987
1,60,4,0,3,7.40829849243164,35.4308700561523,2,122.845039367676
1,60,4,0,3,19.6501808166504,55.0810508728027,0,7.19956398010254
1,60,4,0,3,14.8823165893555,69.9633674621582,0,5.4163875579834
1,60,4,0,3,8.68051910400391,78.6438865661621,0,6.24271965026855
1,60,4,0,3,11.6051025390625,90.2489891052246,0,14.8344449996948
1,60,4,0,3,9.38355255126953,99.6325416564941,0,7.8526086807251
1,60,4,0,3,15.8714904785156,115.50403213501,0,9.8086519241333
1,60,4,0,3,12.1240386962891,127.628070831299,0,9.00238800048828
1,60,4,0,3,13.2129058837891,140.840976715088,0,6.68609189987183
1,60,4,0,3,6.7525634765625,147.59354019165,0,3.83060359954834
1,60,4,0,3,13.3458251953125,160.939365386963,0,4.26222705841064
0,[Device Ends At04/11/2014 16:10:28 -- Overall Times ] 160.939365386963[Overall error] 199.713477492332  ,,,,,,,,
0,[User:60 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/11/2014 16:20:32] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,60,1,0,3,7.69700813293457,7.69700813293457,0,3.37380862236023
1,60,1,0,3,9.11687850952148,16.8138866424561,0,2.18255519866943
1,60,1,0,3,5.21916007995605,22.0330467224121,0,6.96771621704102
1,60,1,0,3,11.0746459960938,33.1076927185059,0,6.07205247879028
1,60,1,0,3,8.79034423828125,41.8980369567871,0,9.86966037750244
