0,[User:58 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/11/2014 08:22:35] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,58,2,0,1,7.81949424743652,7.81949424743652,0,7.24110889434814
1,58,2,0,0,7.84774971008301,15.6672439575195,0,6.52845573425293
1,58,2,0,0,11.2514019012451,26.9186458587646,0,6.63978385925293
1,58,2,0,1,8.81218719482422,35.7308330535889,0,6.64933013916016
1,58,2,0,0,22.8778343200684,58.6086673736572,0,5.39451551437378
1,58,2,0,0,5.93658447265625,64.5452518463135,0,7.10186719894409
1,58,2,0,1,6.05469512939453,70.599946975708,0,12.3134651184082
1,58,2,0,1,4.63104248046875,75.2309894561768,0,10.217511177063
1,58,2,0,1,9.80345153808594,85.0344409942627,0,5.71738147735596
1,58,2,0,1,5.80050659179688,90.8349475860596,0,9.32540893554688
1,58,2,0,0,5.61933135986328,96.4542789459229,0,11.7946186065674
1,58,2,0,0,7.47606658935547,103.930345535278,0,12.1555347442627
0,[Device Ends At04/11/2014 08:24:29 -- Overall Times ] 103.930345535278[Overall error] 101.078981399536  ,,,,,,,,
0,[User:58 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/11/2014 08:24:37] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,58,2,1,1,8.98658752441406,8.98658752441406,0,4.79372119903564
1,58,2,1,1,9.21634292602539,18.2029304504395,0,11.3078365325928
1,58,2,1,1,6.32123565673828,24.5241661071777,1,17.9934329986572
1,58,2,1,1,6.43860244750977,30.9627685546875,0,8.49463081359863
1,58,2,1,0,4.48840713500977,35.4511756896973,0,6.65015459060669
1,58,2,1,0,5.67935943603516,41.1305351257324,0,10.4631624221802
1,58,2,1,0,6.05147933959961,47.182014465332,0,11.3654413223267
1,58,2,1,0,7.71197891235352,54.8939933776855,0,2.77213764190674
1,58,2,1,1,12.1577835083008,67.0517768859863,0,7.87790441513062
1,58,2,1,0,5.41896057128906,72.4707374572754,0,4.47284317016602
1,58,2,1,1,4.44823455810547,76.9189720153809,0,4.3073558807373
1,58,2,1,0,4.55077362060547,81.4697456359863,0,3.31127953529358
0,[Device Ends At04/11/2014 08:26:08 -- Overall Times ] 81.4697456359863[Overall error] 93.8099005222321  ,,,,,,,,
0,[User:58 - Device:3 - Object:0 - BoundingBoxType:0 - time:04/11/2014 08:32:33] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,58,3,0,0,5.23187708854675,5.23187708854675,0,11.8611736297607
1,58,3,0,1,5.78395652770996,11.0158336162567,0,12.4420776367188
1,58,3,0,0,3.64633083343506,14.6621644496918,1,25.3730735778809
1,58,3,0,1,3.72934532165527,18.391509771347,0,11.9823226928711
1,58,3,0,0,4.38868522644043,22.7801949977875,0,10.6998233795166
1,58,3,0,0,7.30219268798828,30.0823876857758,0,9.16540431976318
1,58,3,0,1,8.93017196655273,39.0125596523285,0,5.84443187713623
1,58,3,0,1,10.8196601867676,49.8322198390961,0,7.55584049224854
1,58,3,0,0,5.05045700073242,54.8826768398285,0,8.11274337768555
1,58,3,0,1,6.52200317382813,61.4046800136566,0,2.90559124946594
1,58,3,0,0,6.97438812255859,68.3790681362152,0,9.92429542541504
1,58,3,0,1,5.03408050537109,73.4131486415863,0,4.49188137054443
0,[Device Ends At04/11/2014 08:33:49 -- Overall Times ] 73.4131486415863[Overall error] 120.358659029007  ,,,,,,,,
0,[User:58 - Device:3 - Object:1 - BoundingBoxType:0 - time:04/11/2014 08:33:57] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,58,3,1,1,6.27200508117676,6.27200508117676,0,10.7038516998291
1,58,3,1,1,7.55660390853882,13.8286089897156,0,3.49103164672852
1,58,3,1,0,7.81242275238037,21.6410317420959,0,1.86502432823181
1,58,3,1,1,7.25774192810059,28.8987736701965,0,8.22455883026123
1,58,3,1,0,4.89821815490723,33.7969918251038,0,14.5484838485718
1,58,3,1,0,4.80086135864258,38.5978531837463,0,8.41987895965576
1,58,3,1,0,3.93533706665039,42.5331902503967,0,5.81232309341431
1,58,3,1,1,10.2643661499023,52.7975564002991,0,16.9578857421875
1,58,3,1,0,4.41527938842773,57.2128357887268,1,21.0056953430176
