0,[User:44 - Device:3 - Object:1 - BoundingBoxType:0 - time:04/08/2014 16:15:06] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,44,3,1,3,9.04354321956635,9.04354321956635,0,3.47732663154602
1,44,3,1,3,9.40193557739258,18.4454787969589,1,25.0803108215332
1,44,3,1,3,1.33537292480469,19.7808517217636,2,170.228866577148
0,[User:44 - Device:3 - Object:1 - BoundingBoxType:0 - time:04/08/2014 16:16:57] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,44,3,1,3,5.02082443237305,5.02082443237305,0,6.70830917358398
1,44,3,1,3,7.19057846069336,12.2114028930664,0,7.3031439781189
1,44,3,1,3,7.67560958862305,19.8870124816895,0,6.86239004135132
1,44,3,1,3,7.49801635742188,27.3850288391113,0,8.68848896026611
1,44,3,1,3,5.76564025878906,33.1506690979004,0,16.6142311096191
1,44,3,1,3,9.65184783935547,42.8025169372559,0,10.4859094619751
1,44,3,1,3,7.58901214599609,50.391529083252,0,14.0406398773193
1,44,3,1,3,6.13926696777344,56.5307960510254,0,13.7626180648804
1,44,3,1,3,7.35528564453125,63.8860816955566,0,11.3724060058594
1,44,3,1,3,5.35330200195313,69.2393836975098,0,2.74404096603394
1,44,3,1,3,8.06044769287109,77.2998313903809,0,4.71998739242554
1,44,3,1,3,5.01750183105469,82.3173332214355,0,16.5793056488037
0,[Device Ends At04/08/2014 16:19:04 -- Overall Times ] 82.3173332214355[Overall error] 119.881470680237  ,,,,,,,,
0,[User:44 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/08/2014 16:28:48] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,44,2,0,3,9.50066161155701,9.50066161155701,0,16.3587951660156
1,44,2,0,3,12.4233083724976,21.9239699840546,1,24.5088939666748
1,44,2,0,3,10.8528823852539,32.7768523693085,0,6.34832382202148
1,44,2,0,3,6.69077301025391,39.4676253795624,1,20.4296894073486
1,44,2,0,3,5.88575744628906,45.3533828258514,0,6.52809572219849
1,44,2,0,3,6.57339859008789,51.9267814159393,0,13.4341173171997
1,44,2,0,3,15.6523056030273,67.5790870189667,0,14.0085821151733
1,44,2,0,3,9.38356781005859,76.9626548290253,0,8.82785606384277
1,44,2,0,3,9.83257293701172,86.795227766037,0,7.02658987045288
1,44,2,0,3,6.47088623046875,93.2661139965057,0,14.862832069397
1,44,2,0,3,6.07374572753906,99.3398597240448,0,14.8811960220337
1,44,2,0,3,3.9276123046875,103.267472028732,0,4.5457615852356
0,[Device Ends At04/08/2014 16:30:34 -- Overall Times ] 103.267472028732[Overall error] 151.760733127594  ,,,,,,,,
0,[User:44 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/08/2014 16:39:43] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,44,4,0,3,7.34881019592285,7.34881019592285,0,7.34815502166748
1,44,4,0,3,7.00777435302734,14.3565845489502,0,15.3028497695923
1,44,4,0,3,7.67818260192871,22.0347671508789,0,13.3091583251953
1,44,4,0,3,10.3357200622559,32.3704872131348,0,6.54881620407104
1,44,4,0,3,10.9204902648926,43.2909774780273,0,8.80564117431641
1,44,4,0,3,5.29981994628906,48.5907974243164,0,7.92568492889404
1,44,4,0,3,4.90115356445313,53.4919509887695,0,10.3432245254517
1,44,4,0,3,5.98595428466797,59.4779052734375,0,12.8855628967285
1,44,4,0,3,8.44400787353516,67.9219131469727,0,16.202169418335
1,44,4,0,3,9.11279296875,77.0347061157227,0,7.2323431968689
1,44,4,0,3,6.22078704833984,83.2554931640625,0,16.3375129699707
