0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 19:55:18] :: 1  ,,,,,,,,
1,99,2,0,1,75.6287231445313,133.001601219177,2,60.5679854900469
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 22:31:05] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,0,0,12.5722209215164,12.5722209215164,0,7.18337549228629
1,99,2,0,1,9.07834529876709,21.6505662202835,2,167.321463188333
1,99,2,0,1,7.51437187194824,29.1649380922318,0,11.8323975565696
1,99,2,0,0,1.99448776245117,31.1594258546829,1,33.8115163260702
1,99,2,0,1,1.37206268310547,32.5314885377884,2,212.397842043487
1,99,2,0,0,5.17309188842773,37.7045804262161,0,9.11853471630643
1,99,2,0,1,1.73814392089844,39.4427243471146,2,139.098972557047
1,99,2,0,0,0.793781280517578,40.2365056276321,2,189.964124116156
1,99,2,0,0,4.48964691162109,44.7261525392532,0,5.32462112170742
1,99,2,0,1,6.86218643188477,51.588338971138,0,12.8483269339708
1,99,2,0,1,2.12657165527344,53.7149106264114,0,12.8613512356105
1,99,2,0,0,1.15497589111328,54.8698865175247,1,25.2432697149429
0,[Device Ends At04/04/2014 22:32:02 -- Overall Times ] 54.8698865175247[Overall error] 827.005795002487  ,,,,,,,,
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 22:35:26] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,0,0,16.9790058135986,16.9790058135986,0,10.8786085566308
1,99,2,0,1,2.13878440856934,19.117790222168,2,137.853695791707
1,99,2,0,1,0.792268753051758,19.9100589752197,2,185.508135261796
1,99,2,0,0,5.25626564025879,25.1663246154785,0,2.39758287557218
1,99,2,0,1,6.54685592651367,31.7131805419922,0,7.02477286318041
1,99,2,0,0,2.82803726196289,34.5412178039551,0,7.94706073813653
1,99,2,0,1,3.63189697265625,38.1731147766113,0,16.629584512328
1,99,2,0,0,2.68827056884766,40.861385345459,0,14.4618102970299
1,99,2,0,0,2.14168167114258,43.0030670166016,1,24.7299766612172
1,99,2,0,1,5.33647918701172,48.3395462036133,0,10.9958171253754
1,99,2,0,1,2.90077590942383,51.2403221130371,2,36.817818187049
1,99,2,0,0,2.56229019165039,53.8026123046875,0,8.65560682815322
0,[Device Ends At04/04/2014 22:36:22 -- Overall Times ] 53.8026123046875[Overall error] 463.900469698175  ,,,,,,,,
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 22:39:48] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,0,0,4.73876619338989,4.73876619338989,0,8.17545604705811
1,99,2,0,1,1.98291635513306,6.72168254852295,0,5.88062810897827
1,99,2,0,1,3.90896320343018,10.6306457519531,0,10.8081350326538
1,99,2,0,0,2.09656620025635,12.7272119522095,0,9.25633907318115
1,99,2,0,1,3.795485496521,16.5226974487305,0,5.61233377456665
1,99,2,0,0,1.74167251586914,18.2643699645996,0,10.1437635421753
1,99,2,0,1,2.98174476623535,21.246114730835,0,8.03902626037598
1,99,2,0,0,1.85416412353516,23.1002788543701,0,9.34010219573975
1,99,2,0,0,1.9979419708252,25.0982208251953,0,7.85310745239258
1,99,2,0,1,5.69325256347656,30.7914733886719,0,10.4797048568726
1,99,2,0,1,3.34722900390625,34.1387023925781,0,7.52634334564209
1,99,2,0,0,2.86290740966797,37.0016098022461,0,4.53696966171265
0,[Device Ends At04/04/2014 22:40:27 -- Overall Times ] 37.0016098022461[Overall error] 97.6519093513489  ,,,,,,,,
0,[User:99 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/04/2014 22:40:40] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,1,0,4.77426195144653,4.77426195144653,0,6.57090139389038
1,99,2,1,1,3.68093681335449,8.45519876480103,0,11.1562433242798
1,99,2,1,1,3.86150646209717,12.3167052268982,0,14.0112705230713
1,99,2,1,0,2.81937217712402,15.1360774040222,1,18.5645713806152
1,99,2,1,0,2.40439033508301,17.5404677391052,0,16.1984844207764
1,99,2,1,1,3.18553733825684,20.7260050773621,0,14.0474004745483
1,99,2,1,1,2.82048606872559,23.5464911460876,0,10.4661588668823
0,[User:99 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/04/2014 22:41:45] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,1,0,3.08633893728256,3.08633893728256,0,15.1255159378052
1,99,2,1,1,4.36553406715393,7.45187300443649,1,18.7947406768799
1,99,2,1,1,6.37313175201416,13.8250047564507,0,9.1200704574585
1,99,2,1,0,1.43979835510254,15.2648031115532,0,14.8968019485474
1,99,2,1,0,1.55312919616699,16.8179323077202,0,5.22853374481201
1,99,2,1,1,2.05814552307129,18.8760778307915,0,11.3899717330933
1,99,2,1,1,2.61031532287598,21.4863931536675,0,2.692786693573
1,99,2,1,1,2.00516891479492,23.4915620684624,2,38.9344902038574
1,99,2,1,0,3.66909599304199,27.1606580615044,0,8.21712684631348
1,99,2,1,0,2.16646003723145,29.3271180987358,0,16.1902904510498
1,99,2,1,1,8.75151443481445,38.0786325335503,1,18.043550491333
1,99,2,1,0,10.6595001220703,48.7381326556206,0,8.90939521789551
0,[Device Ends At04/04/2014 22:42:34 -- Overall Times ] 48.7381326556206[Overall error] 167.543274402618  ,,,,,,,,
0,[User:99 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/04/2014 22:43:29] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,1,0,10.7947218418121,10.7947218418121,0,11.9188089370728
1,99,2,1,1,4.61044311523438,15.4051649570465,0,16.3362636566162
1,99,2,1,1,4.14784240722656,19.5530073642731,0,11.6233987808228
1,99,2,1,0,7.38598823547363,26.9389955997467,1,20.283353805542
0,[User:99 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/04/2014 22:44:07] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
0,[User:99 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/04/2014 22:44:33] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
0,[User:99 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/04/2014 22:45:13] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
0,[User:99 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/04/2014 22:46:48] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
0,[User:99 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/04/2014 22:47:25] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,1,0,22.2392661571503,22.2392661571503,0,13.1060390472412
1,99,2,1,1,4.27471542358398,26.5139815807343,0,11.7464580535889
1,99,2,1,1,3.13204956054688,29.6460311412811,0,8.46913909912109
1,99,2,1,0,2.42987060546875,32.0759017467499,0,16.3546657562256
1,99,2,1,0,2.38729476928711,34.463196516037,0,10.9153738021851
1,99,2,1,1,4.35091781616211,38.8141143321991,0,3.78227400779724
0,[User:99 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/04/2014 22:48:55] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,1,0,9.57310092449188,9.57310092449188,0,11.9433879852295
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 22:49:20] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,0,0,8.555528819561,8.555528819561,0,6.27824306488037
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 22:53:38] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,0,0,2.5396591424942,2.5396591424942,0,8.93836784362793
1,99,2,0,1,3.92231488227844,6.46197402477264,0,9.39247035980225
1,99,2,0,1,5.0702600479126,11.5322340726852,0,3.99113869667053
1,99,2,0,0,1.69614791870117,13.2283819913864,0,9.11147499084473
1,99,2,0,1,4.55914497375488,17.7875269651413,0,15.4316854476929
1,99,2,0,0,2.54386138916016,20.3313883543015,0,4.69003582000732
1,99,2,0,1,3.3243579864502,23.6557463407516,0,14.1134366989136
1,99,2,0,0,2.2968578338623,25.952604174614,0,9.32591342926025
1,99,2,0,0,1.88409805297852,27.8367022275925,0,16.0598754882813
1,99,2,0,1,4.87068748474121,32.7073897123337,0,7.08652210235596
1,99,2,0,1,2.91880416870117,35.6261938810349,0,7.11872005462646
1,99,2,0,0,6.49498748779297,42.1211813688278,0,13.3071546554565
0,[Device Ends At04/04/2014 22:54:22 -- Overall Times ] 42.1211813688278[Overall error] 118.56679558754  ,,,,,,,,
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 23:00:03] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,0,0,2.86843800544739,2.86843800544739,0,15.3418378829956
1,99,2,0,1,2.17728805541992,5.04572606086731,0,11.6304798126221
1,99,2,0,1,6.83177471160889,11.8775007724762,0,8.1290454864502
1,99,2,0,0,1.84020614624023,13.7177069187164,1,23.1561946868896
1,99,2,0,1,3.51359748840332,17.2313044071198,0,7.4125714302063
1,99,2,0,0,2.77792739868164,20.0092318058014,0,8.63684940338135
1,99,2,0,1,2.67227554321289,22.6815073490143,0,14.9677104949951
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 23:00:54] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 23:01:07] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 23:01:25] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,0,0,3.08766692876816,3.08766692876816,0,9.85782241821289
1,99,2,0,1,3.82535791397095,6.91302484273911,0,5.80234575271606
1,99,2,0,1,3.27887773513794,10.191902577877,0,5.53747415542603
1,99,2,0,0,2.49442100524902,12.6863235831261,0,5.60241985321045
1,99,2,0,1,2.79251766204834,15.4788412451744,1,17.0023002624512
1,99,2,0,0,2.33983421325684,17.8186754584312,0,9.17420482635498
1,99,2,0,1,3.81450271606445,21.6331781744957,0,8.2816047668457
1,99,2,0,0,2.40720558166504,24.0403837561607,0,8.7142391204834
1,99,2,0,0,2.35486602783203,26.3952497839928,0,12.1366186141968
1,99,2,0,1,3.34918212890625,29.744431912899,0,16.5986232757568
1,99,2,0,1,4.79640960693359,34.5408415198326,2,172.402236938477
1,99,2,0,0,4.36646270751953,38.9073042273521,0,7.94976377487183
0,[Device Ends At04/04/2014 23:02:05 -- Overall Times ] 38.9073042273521[Overall error] 279.059653759003  ,,,,,,,,
0,[User:99 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/04/2014 23:02:09] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,2,0,0,4.24828898906708,4.24828898906708,0,9.03583431243896
1,99,2,0,1,4.58485698699951,8.83314597606659,0,9.67415142059326
1,99,2,0,1,4.09908771514893,12.9322336912155,0,2.7133469581604
1,99,2,0,0,2.26036739349365,15.1926010847092,0,4.4065408706665
1,99,2,0,1,5.45227813720703,20.6448792219162,0,6.81624364852905
1,99,2,0,0,2.23382949829102,22.8787087202072,0,11.5756130218506
1,99,2,0,1,4.7057056427002,27.5844143629074,0,5.72668695449829
1,99,2,0,0,1.60960578918457,29.194020152092,0,15.0172367095947
1,99,2,0,0,2.10513114929199,31.299151301384,0,6.07488918304443
0,[User:99 - Device:4 - Object:1 - BoundingBoxType:0 - time:04/05/2014 17:17:22] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
0,[User:99 - Device:4 - Object:1 - BoundingBoxType:0 - time:04/05/2014 17:17:27] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,4,1,1,3.8559455871582,3.8559455871582,0,10.1850147247314
1,99,4,1,1,3.21279144287109,7.0687370300293,0,13.8901815414429
1,99,4,1,1,2.67588806152344,9.74462509155273,1,23.0579776763916
0,[User:99 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/07/2014 14:51:00] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
0,[User:99 - Device:1 - Object:1 - BoundingBoxType:0 - time:04/10/2014 11:15:19] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
0,[User:99 - Device:0 - Object:1 - BoundingBoxType:0 - time:04/11/2014 12:00:49] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,0,1,1,116.664464950562,116.664464950562,0,11.8500623703003
1,99,0,1,1,7.85677337646484,124.521238327026,1,18.2611236572266
1,99,0,1,1,4.14700317382813,128.668241500854,0,12.1391382217407
1,99,0,1,1,5.75250244140625,134.420743942261,1,22.5363292694092
1,99,0,1,0,2.29345703125,136.714200973511,0,15.8832292556763
1,99,0,1,0,4.5458984375,141.260099411011,1,21.5080375671387
1,99,0,1,1,3.89759826660156,145.157697677612,0,7.44651746749878
1,99,0,1,0,1.80497741699219,146.962675094604,1,26.688159942627
1,99,0,1,0,2.7471923828125,149.709867477417,1,33.1449661254883
1,99,0,1,0,7.52249145507813,157.232358932495,0,12.487377166748
1,99,0,1,0,1.80436706542969,159.036725997925,0,16.7485656738281
1,99,0,1,1,6.5235595703125,165.560285568237,1,29.4854183197021
0,[Device Ends At04/11/2014 12:05:19 -- Overall Times ] 165.560285568237[Overall error] 228.178925037384  ,,,,,,,,
0,[User:99 - Device:0 - Object:0 - BoundingBoxType:0 - time:04/11/2014 12:06:18] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,0,0,1,5.51552033424377,5.51552033424377,0,7.98662805557251
1,99,0,0,1,5.77510452270508,11.2906248569489,0,8.75701808929443
1,99,0,0,0,5.91769886016846,17.2083237171173,0,9.90793609619141
1,99,0,0,0,3.59258651733398,20.8009102344513,0,10.3127946853638
1,99,0,0,0,5.88707542419434,26.6879856586456,0,3.54178786277771
1,99,0,0,1,6.87467002868652,33.5626556873322,1,17.7403030395508
1,99,0,0,1,5.42085266113281,38.983508348465,0,7.53726243972778
1,99,0,0,0,2.74046325683594,41.7239716053009,0,4.49519109725952
1,99,0,0,0,3.57970809936523,45.3036797046661,1,19.998363494873
1,99,0,0,1,5.80217742919922,51.1058571338654,2,45.3593635559082
1,99,0,0,1,7.32426834106445,58.4301254749298,0,11.1964340209961
1,99,0,0,0,3.71282196044922,62.142947435379,0,12.272894859314
0,[Device Ends At04/11/2014 12:07:23 -- Overall Times ] 62.142947435379[Overall error] 159.105977296829  ,,,,,,,,
0,[User:99 - Device:0 - Object:0 - BoundingBoxType:0 - time:04/11/2014 12:08:49] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,0,0,1,4.70564615726471,4.70564615726471,1,23.0516204833984
1,99,0,0,1,5.10114526748657,9.80679142475128,1,22.4588775634766
1,99,0,0,0,4.33176422119141,14.1385556459427,0,12.0778760910034
1,99,0,0,0,4.06461334228516,18.2031689882278,1,19.3621006011963
1,99,0,0,0,4.44700813293457,22.6501771211624,0,15.7817125320435
1,99,0,0,1,15.0354690551758,37.6856461763382,1,27.0992450714111
1,99,0,0,1,5.95426177978516,43.6399079561234,1,17.6875591278076
1,99,0,0,0,3.94625091552734,47.5861588716507,2,37.1875419616699
1,99,0,0,0,2.84230041503906,50.4284592866898,0,12.6233606338501
1,99,0,0,1,4.24834442138672,54.6768037080765,0,13.9771251678467
1,99,0,0,1,8.32804107666016,63.0048447847366,0,6.69405221939087
1,99,0,0,0,2.6925048828125,65.6973496675491,0,9.05783176422119
0,[Device Ends At04/11/2014 12:09:57 -- Overall Times ] 65.6973496675491[Overall error] 217.058903217316  ,,,,,,,,
0,[User:99 - Device:1 - Object:0 - BoundingBoxType:0 - time:06/11/2014 09:50:54] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,1,0,0,19.3321069478989,19.3321069478989,0,9.67803859710693
1,99,1,0,0,2.44325637817383,21.7753633260727,0,10.1666841506958
1,99,1,0,1,2.64230537414551,24.4176687002182,1,20.0943927764893
1,99,1,0,0,2.76665115356445,27.1843198537827,0,9.55688285827637
1,99,1,0,1,2.13091468811035,29.315234541893,2,54.1379051208496
1,99,1,0,0,2.98181343078613,32.2970479726791,0,12.3218050003052
1,99,1,0,1,4.34614562988281,36.643193602562,0,5.31497192382813
1,99,1,0,0,3.1306266784668,39.7738202810287,1,18.2182903289795
1,99,1,0,0,1.52029800415039,41.2941182851791,0,6.49526500701904
1,99,1,0,1,2.74410629272461,44.0382245779037,0,1.83754241466522
1,99,1,0,1,2.51924133300781,46.5574659109116,0,6.16318798065186
1,99,1,0,1,5.09106063842773,51.6485265493393,1,17.2027568817139
0,[Device Ends At06/11/2014 09:51:54 -- Overall Times ] 51.6485265493393[Overall error] 171.187723040581  ,,,,,,,,
0,[User:99 - Device:1 - Object:0 - BoundingBoxType:0 - time:06/11/2014 09:52:00] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,1,0,0,4.6665221452713,4.6665221452713,0,7.00571632385254
1,99,1,0,0,1.8776216506958,6.5441437959671,0,16.1701965332031
1,99,1,0,1,3.24560976028442,9.78975355625153,1,18.4075317382813
1,99,1,0,0,2.340989112854,12.1307426691055,0,6.20964241027832
1,99,1,0,1,3.3364896774292,15.4672323465347,0,6.69475364685059
1,99,1,0,0,2.19786071777344,17.6650930643082,0,12.5044479370117
1,99,1,0,1,5.17732429504395,22.8424173593521,0,11.2695035934448
1,99,1,0,0,2.53202629089355,25.3744436502457,0,14.2134914398193
0,[User:99 - Device:1 - Object:0 - BoundingBoxType:0 - time:06/12/2014 14:44:34] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,1,0,0,53.1571297645569,53.1571297645569,0,8.16970539093018
1,99,1,0,0,3.18986892700195,56.3469986915588,0,16.0823516845703
1,99,1,0,1,3.2183952331543,59.5653939247131,0,10.0574064254761
1,99,1,0,0,2.49001312255859,62.0554070472717,0,10.0286912918091
1,99,1,0,1,2.94462585449219,65.0000329017639,2,39.2775497436523
1,99,1,0,0,63.8309173583984,128.830950260162,1,19.0645961761475
1,99,1,0,1,3.59454345703125,132.425493717194,1,21.3409538269043
1,99,1,0,0,4.71310424804688,137.13859796524,1,18.9286708831787
1,99,1,0,0,3.42927551269531,140.567873477936,0,4.44210767745972
1,99,1,0,1,3.17713928222656,143.745012760162,0,3.84162330627441
1,99,1,0,1,3.88124084472656,147.626253604889,1,18.2911434173584
1,99,1,0,1,2.40800476074219,150.034258365631,0,15.0331716537476
0,[Device Ends At06/12/2014 14:49:14 -- Overall Times ] 150.034258365631[Overall error] 184.557971477509  ,,,,,,,,
0,[User:99 - Device:1 - Object:0 - BoundingBoxType:0 - time:06/12/2014 15:03:44] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,99,1,0,0,4.74336898326874,4.74336898326874,1,25.600040435791
1,99,1,0,0,2.93463850021362,7.67800748348236,0,8.58106517791748
0,[User:99 - Device:1 - Object:0 - BoundingBoxType:0 - time:06/12/2014 15:43:37] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
