0,[User:20 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/03/2014 18:10:53] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,4,0,0,7.18796062469482,7.18796062469482,0,13.0502106334056
1,20,4,0,1,4.58096599578857,11.7689266204834,0,14.7913742436346
1,20,4,0,0,4.04623508453369,15.8151617050171,0,6.9519536386678
1,20,4,0,0,4.4838981628418,20.2990598678589,0,6.69165452050428
1,20,4,0,1,4.99781799316406,25.2968778610229,1,21.1213630250599
1,20,4,0,1,6.90787696838379,32.2047548294067,2,259.938406879767
1,20,4,0,0,4.48210525512695,36.6868600845337,1,18.9576124693282
1,20,4,0,1,9.61624145507813,46.3031015396118,1,28.1168655502843
1,20,4,0,1,9.75057220458984,56.0536737442017,1,30.241601877876
1,20,4,0,0,3.79757690429688,59.8512506484985,0,13.9901336936492
1,20,4,0,1,9.2794189453125,69.130669593811,0,14.463790626266
1,20,4,0,0,8.22931671142578,77.3599863052368,0,12.7090494939226
0,[Device Ends At04/03/2014 18:12:15 -- Overall Times ] 77.3599863052368[Overall error] 441.024016652365  ,,,,,,,,
0,[User:20 - Device:4 - Object:1 - BoundingBoxType:0 - time:04/03/2014 18:13:02] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,4,1,0,3.21889877319336,3.21889877319336,0,12.5145327730988
1,20,4,1,1,6.78589916229248,10.0047979354858,0,13.1901994854448
1,20,4,1,1,3.14079284667969,13.1455907821655,2,58.3535986734588
1,20,4,1,0,2.85985565185547,16.005446434021,0,4.861017087189
1,20,4,1,0,3.54359436035156,19.5490407943726,0,7.81423902666719
1,20,4,1,1,8.25089645385742,27.79993724823,2,86.0222853009943
1,20,4,1,1,4.89616775512695,32.6961050033569,0,5.65857175363182
1,20,4,1,0,2.344482421875,35.0405874252319,0,7.9290771221942
1,20,4,1,1,6.13343811035156,41.1740255355835,1,23.7724795439902
1,20,4,1,0,2.17490386962891,43.3489294052124,1,33.3870477582083
1,20,4,1,1,6.18990325927734,49.5388326644897,0,12.628514220023
1,20,4,1,0,2.0919075012207,51.6307401657104,1,21.1280299288633
0,[Device Ends At04/03/2014 18:14:04 -- Overall Times ] 51.6307401657104[Overall error] 287.259592673764  ,,,,,,,,
0,[User:20 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/03/2014 18:22:03] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,2,1,0,5.32480525970459,5.32480525970459,2,55.1407856956553
1,20,2,1,1,3.63204860687256,8.95685386657715,0,8.64584271352553
1,20,2,1,1,6.20135116577148,15.1582050323486,1,18.9891609821689
1,20,2,1,1,5.30592346191406,20.4641284942627,0,3.76455567072721
1,20,2,1,1,2.8714714050293,23.335599899292,2,41.4357635732794
1,20,2,1,0,4.1982421875,27.533842086792,2,42.3619951133597
1,20,2,1,1,4.96695327758789,32.5007953643799,2,34.1784183526337
1,20,2,1,1,5.3680305480957,37.8688259124756,0,9.73305678671013
1,20,2,1,0,3.18411254882813,41.0529384613037,2,87.0205005670474
1,20,2,1,0,4.44702911376953,45.4999675750732,0,15.5784600373679
1,20,2,1,0,9.21034622192383,54.7103137969971,2,34.2728028107818
1,20,2,1,0,18.3287086486816,73.0390224456787,1,24.8112211700222
0,[Device Ends At04/03/2014 18:23:24 -- Overall Times ] 73.0390224456787[Overall error] 375.932563473279  ,,,,,,,,
0,[User:20 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/03/2014 18:23:35] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,2,0,0,6.45247364044189,6.45247364044189,0,10.4181027104216
1,20,2,0,1,9.14443016052246,15.5969038009644,2,38.6519699426564
1,20,2,0,0,4.39791679382324,19.9948205947876,0,12.6381391550781
1,20,2,0,1,4.98534393310547,24.9801645278931,0,8.00616546260735
1,20,2,0,1,6.42927932739258,31.4094438552856,0,7.75512990750329
1,20,2,0,0,6.1802978515625,37.5897417068481,1,27.0996186865789
1,20,2,0,1,6.33606719970703,43.9258089065552,0,10.4061944221988
1,20,2,0,0,3.39487075805664,47.3206796646118,2,51.3135286169019
1,20,2,0,0,6.87606811523438,54.1967477798462,0,5.60749931111975
1,20,2,0,1,6.27044677734375,60.4671945571899,0,4.15951499470457
1,20,2,0,0,2.37409210205078,62.8412866592407,0,12.7010917953786
1,20,2,0,1,7.35811614990234,70.1994028091431,0,14.673132674563
0,[Device Ends At04/03/2014 18:24:59 -- Overall Times ] 70.1994028091431[Overall error] 203.430087679712  ,,,,,,,,
0,[User:20 - Device:3 - Object:1 - BoundingBoxType:0 - time:04/03/2014 18:30:36] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,3,1,0,7.50235557556152,7.50235557556152,0,12.594512476392
1,20,3,1,1,9.45069885253906,16.9530544281006,0,11.3326814354133
1,20,3,1,1,14.9645729064941,31.9176273345947,1,24.4373609991531
1,20,3,1,1,12.9278030395508,44.8454303741455,0,5.8226283740049
1,20,3,1,0,8.81423187255859,53.6596622467041,1,19.4631757452807
1,20,3,1,1,17.3090438842773,70.9687061309814,1,20.4926558376939
1,20,3,1,0,9.14735412597656,80.116060256958,0,13.2061343452203
1,20,3,1,0,8.19342803955078,88.3094882965088,0,15.8617802545717
1,20,3,1,1,6.10764312744141,94.4171314239502,1,29.0728349577117
1,20,3,1,0,13.1257400512695,107.54287147522,0,14.8061364357899
1,20,3,1,1,8.79689788818359,116.339769363403,1,26.8096453103951
1,20,3,1,0,3.46162414550781,119.801393508911,0,10.599604449837
0,[Device Ends At04/03/2014 18:32:45 -- Overall Times ] 119.801393508911[Overall error] 204.499150621464  ,,,,,,,,
0,[User:20 - Device:3 - Object:0 - BoundingBoxType:0 - time:04/03/2014 18:32:54] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,3,0,1,8.43929624557495,8.43929624557495,0,7.19584337090154
1,20,3,0,0,5.88745403289795,14.3267502784729,0,10.0601113012677
1,20,3,0,1,8.44546890258789,22.7722191810608,1,20.4530833435736
1,20,3,0,0,4.96732330322266,27.7395424842834,1,30.6170538075564
1,20,3,0,0,3.54567718505859,31.285219669342,0,5.64670572447813
1,20,3,0,1,8.83340072631836,40.1186203956604,1,27.5083750597617
1,20,3,0,1,5.24779510498047,45.3664155006409,1,17.6880389075663
1,20,3,0,0,4.5166015625,49.8830170631409,0,12.5857839175611
