0,[User:47 - Device:1 - Object:1 - BoundingBoxType:0 - time:04/09/2014 12:10:29] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,47,1,1,0,6.91505694389343,6.91505694389343,0,13.4160604476929
1,47,1,1,1,8.05761337280273,14.9726703166962,1,26.2811870574951
1,47,1,1,1,6.77243995666504,21.7451102733612,0,3.41531729698181
1,47,1,1,0,8.80063438415527,30.5457446575165,1,17.7334365844727
1,47,1,1,0,8.74382400512695,39.2895686626434,1,21.6254405975342
1,47,1,1,0,13.6955413818359,52.9851100444794,0,12.0280427932739
1,47,1,1,0,12.9434013366699,65.9285113811493,0,8.16980075836182
1,47,1,1,1,8.51356506347656,74.4420764446259,1,19.2319812774658
1,47,1,1,1,10.4548110961914,84.8968875408173,1,22.4540367126465
1,47,1,1,0,2.95638275146484,87.8532702922821,2,35.549861907959
1,47,1,1,1,23.2146682739258,111.067938566208,0,11.9424686431885
1,47,1,1,1,10.0872268676758,121.155165433884,0,15.9428367614746
0,[Device Ends At04/09/2014 12:12:32 -- Overall Times ] 121.155165433884[Overall error] 207.790470838547  ,,,,,,,,
0,[User:47 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/09/2014 12:12:45] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,47,1,0,0,8.60759258270264,8.60759258270264,0,10.1495561599731
1,47,1,0,1,10.9875984191895,19.5951910018921,1,19.2141857147217
1,47,1,0,1,12.8979015350342,32.4930925369263,0,14.6563501358032
1,47,1,0,0,5.43003082275391,37.9231233596802,0,15.2434844970703
1,47,1,0,0,5.102294921875,43.0254182815552,1,22.6678352355957
1,47,1,0,1,5.57510757446289,48.6005258560181,0,6.80163669586182
1,47,1,0,1,7.08868408203125,55.6892099380493,0,15.7484445571899
1,47,1,0,0,14.330883026123,70.0200929641724,0,14.4316625595093
1,47,1,0,1,13.7107849121094,83.7308778762817,1,26.8204765319824
1,47,1,0,1,13.7118682861328,97.4427461624146,1,30.2031688690186
1,47,1,0,0,4.28140258789063,101.724148750305,1,26.5868797302246
1,47,1,0,0,4.64907836914063,106.373227119446,0,5.02184391021729
0,[Device Ends At04/09/2014 12:14:35 -- Overall Times ] 106.373227119446[Overall error] 207.545524597168  ,,,,,,,,
0,[User:47 - Device:0 - Object:0 - BoundingBoxType:0 - time:04/09/2014 12:22:47] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,47,0,0,1,10.7194848060608,10.7194848060608,0,5.40133285522461
1,47,0,0,0,5.21811580657959,15.9376006126404,0,13.301965713501
1,47,0,0,1,8.61342430114746,24.5510249137878,2,34.2747383117676
1,47,0,0,1,7.07370376586914,31.624728679657,0,6.1586127281189
1,47,0,0,1,8.62831497192383,40.2530436515808,0,4.87582206726074
