0,[User:40 - Device:0 - Object:0 - BoundingBoxType:0 - time:04/08/2014 07:07:01] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,40,0,0,3,9.02323022484779,9.02323022484779,0,13.2043647766113
1,40,0,0,3,9.16718482971191,18.1904150545597,1,25.624662399292
1,40,0,0,3,1.12200546264648,19.3124205172062,2,173.706130981445
0,[User:40 - Device:0 - Object:0 - BoundingBoxType:0 - time:04/08/2014 07:09:37] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,40,0,0,3,43.5370407104492,43.5370407104492,0,11.700779914856
1,40,0,0,3,10.8522644042969,54.3893051147461,0,11.2067918777466
1,40,0,0,3,19.9014892578125,74.2907943725586,0,7.38727474212646
1,40,0,0,3,13.0630798339844,87.353874206543,0,5.63294363021851
1,40,0,0,3,5.95130920410156,93.3051834106445,0,12.3466005325317
1,40,0,0,3,5.85319519042969,99.1583786010742,0,2.97375822067261
1,40,0,0,3,5.28720092773438,104.445579528809,1,18.2933769226074
1,40,0,0,3,7.61039733886719,112.055976867676,0,15.3735809326172
1,40,0,0,3,9.97982788085938,122.035804748535,1,23.1860198974609
1,40,0,0,3,6.622802734375,128.65860748291,0,9.64137172698975
1,40,0,0,3,7.52687072753906,136.185478210449,0,8.20319652557373
1,40,0,0,3,5.95196533203125,142.13744354248,0,3.12595725059509
0,[Device Ends At04/08/2014 07:12:27 -- Overall Times ] 142.13744354248[Overall error] 129.071652173996  ,,,,,,,,
0,[User:40 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/08/2014 07:18:49] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,40,1,0,3,9.64695739746094,9.64695739746094,0,14.5172719955444
1,40,1,0,3,7.45919799804688,17.1061553955078,0,14.4331855773926
1,40,1,0,3,4.47951507568359,21.5856704711914,0,16.3661861419678
1,40,1,0,3,5.78926849365234,27.3749389648438,0,14.9567470550537
1,40,1,0,3,7.00453186035156,34.3794708251953,0,3.9840714931488
1,40,1,0,3,6.62583923339844,41.0053100585938,1,18.9391765594482
1,40,1,0,3,6.18450164794922,47.189811706543,0,10.0353307723999
1,40,1,0,3,6.30486297607422,53.4946746826172,0,5.96943712234497
1,40,1,0,3,2.86113739013672,56.3558120727539,0,6.24359750747681
1,40,1,0,3,4.21274566650391,60.5685577392578,0,7.54557132720947
1,40,1,0,3,5.78691101074219,66.35546875,0,5.87009954452515
1,40,1,0,3,6.82232666015625,73.1777954101563,0,14.1018123626709
0,[Device Ends At04/08/2014 07:21:11 -- Overall Times ] 73.1777954101563[Overall error] 132.962487459183  ,,,,,,,,
0,[User:40 - Device:4 - Object:1 - BoundingBoxType:0 - time:04/08/2014 07:28:16] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,40,4,1,3,9.40760898590088,9.40760898590088,0,10.567663192749
1,40,4,1,3,7.54182720184326,16.9494361877441,0,5.45585250854492
1,40,4,1,3,9.18209838867188,26.131534576416,1,26.3877201080322
1,40,4,1,3,5.22067260742188,31.3522071838379,1,21.1039009094238
1,40,4,1,3,8.50846481323242,39.8606719970703,0,8.29001808166504
1,40,4,1,3,4.80256652832031,44.6632385253906,0,3.89002084732056
1,40,4,1,3,7.90993118286133,52.573169708252,0,4.55522441864014
1,40,4,1,3,7.18950653076172,59.7626762390137,0,10.5563087463379
1,40,4,1,3,4.79848480224609,64.5611610412598,1,18.1562309265137
1,40,4,1,3,4.13471984863281,68.6958808898926,0,11.8948392868042
1,40,4,1,3,3.94309234619141,72.638973236084,0,7.24737977981567
1,40,4,1,3,3.99686431884766,76.6358375549316,1,21.9397926330566
0,[Device Ends At04/08/2014 07:29:39 -- Overall Times ] 76.6358375549316[Overall error] 150.044951438904  ,,,,,,,,
0,[User:40 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/08/2014 07:38:30] :: -  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,40,2,0,3,5.18817138671875,5.18817138671875,0,10.5636568069458
1,40,2,0,3,4.04349517822266,9.23166656494141,0,5.1214165687561
1,40,2,0,3,5.88583374023438,15.1175003051758,0,8.52418327331543
1,40,2,0,3,5.68722534179688,20.8047256469727,0,6.993408203125
1,40,2,0,3,3.88164520263672,24.6863708496094,1,19.8423805236816
1,40,2,0,3,4.63595581054688,29.3223266601563,0,9.13088893890381
1,40,2,0,3,3.20585632324219,32.5281829833984,0,10.4265432357788
