0,[User:19 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/03/2014 16:02:48] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,19,2,0,3,10.760669708252,10.760669708252,0,6.42435680016659
1,19,2,0,3,3.19534683227539,13.9560165405273,2,178.432037959406
0,[User:19 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/03/2014 16:04:25] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,19,2,0,3,8.68197250366211,8.68197250366211,0,3.95249408708447
1,19,2,0,3,3.14199066162109,11.8239631652832,1,17.1396482837638
1,19,2,0,3,6.39299774169922,18.2169609069824,0,2.05882768249521
1,19,2,0,3,2.59281921386719,20.8097801208496,0,10.0116349226938
0,[User:19 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/03/2014 16:05:26] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,19,2,0,3,8.25485229492188,8.25485229492188,1,17.0949252325988
1,19,2,0,3,10.4063873291016,18.6612396240234,0,10.1393920949212
1,19,2,0,3,9.94158172607422,28.6028213500977,0,5.09710706341341
1,19,2,0,3,4.63473510742188,33.2375564575195,0,11.615450945121
1,19,2,0,3,6.40472412109375,39.6422805786133,0,8.97161430411409
1,19,2,0,3,5.63613891601563,45.2784194946289,1,18.8989644321276
1,19,2,0,3,11.9064102172852,57.1848297119141,0,14.4187146472356
1,19,2,0,3,5.85734558105469,63.0421752929688,0,2.36768524560593
1,19,2,0,3,14.300651550293,77.3428268432617,0,14.9075211957612
1,19,2,0,3,7.35163116455078,84.6944580078125,0,7.11176253045336
1,19,2,0,3,5.40352630615234,90.0979843139648,0,14.8339145745698
1,19,2,0,3,5.51869964599609,95.6166839599609,0,3.87631586310367
0,[Device Ends At04/03/2014 16:07:38 -- Overall Times ] 95.6166839599609[Overall error] 129.333368129026  ,,,,,,,,
0,[User:19 - Device:3 - Object:1 - BoundingBoxType:0 - time:04/03/2014 16:15:59] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,19,3,1,3,11.4176797866821,11.4176797866821,2,53.0809925634422
1,19,3,1,3,6.90809440612793,18.3257741928101,0,14.707595580276
1,19,3,1,3,4.83798408508301,23.1637582778931,1,20.1080387363537
1,19,3,1,3,7.40286445617676,30.5666227340698,1,18.5868560322567
1,19,3,1,3,5.03373718261719,35.600359916687,1,20.295499432024
1,19,3,1,3,3.81664657592773,39.4170064926147,1,25.5134511964553
1,19,3,1,3,7.47048950195313,46.8874959945679,0,12.9543633893582
1,19,3,1,3,6.15456771850586,53.0420637130737,0,7.16433163030784
1,19,3,1,3,7.12687683105469,60.1689405441284,1,18.5823917700331
1,19,3,1,3,6.77146148681641,66.9404020309448,0,11.1169227744931
1,19,3,1,3,3.97898101806641,70.9193830490112,0,5.09436745325574
1,19,3,1,3,2.960205078125,73.8795881271362,0,14.2234976010411
0,[Device Ends At04/03/2014 16:17:20 -- Overall Times ] 73.8795881271362[Overall error] 221.428308159297  ,,,,,,,,
0,[User:19 - Device:3 - Object:0 - BoundingBoxType:0 - time:04/03/2014 16:17:30] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,19,3,0,3,8.44617462158203,8.44617462158203,1,21.0366443997439
