0,[User:24 - Device:4 - Object:1 - BoundingBoxType:0 - time:04/05/2014 12:09:57] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,24,4,1,0,10.0425832271576,10.0425832271576,0,1.90036249160767
1,24,4,1,0,12.0067014694214,22.049284696579,0,12.2273807525635
1,24,4,1,0,14.1343441009521,36.1836287975311,0,5.95275449752808
1,24,4,1,1,7.38985824584961,43.5734870433807,0,14.8514204025269
1,24,4,1,1,6.92378234863281,50.4972693920136,0,15.9007692337036
1,24,4,1,1,12.2302665710449,62.7275359630585,0,7.60883331298828
1,24,4,1,0,14.6462173461914,77.3737533092499,0,3.34795522689819
1,24,4,1,1,24.6991119384766,102.072865247726,1,21.448657989502
1,24,4,1,1,6.75816345214844,108.831028699875,0,14.720682144165
1,24,4,1,1,7.52247619628906,116.353504896164,1,27.2904415130615
1,24,4,1,0,8.73007965087891,125.083584547043,0,6.47449445724487
1,24,4,1,0,3.64595031738281,128.729534864426,1,18.2827167510986
0,[Device Ends At04/05/2014 12:12:09 -- Overall Times ] 128.729534864426[Overall error] 150.006468772888  ,,,,,,,,
0,[User:24 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/05/2014 12:13:02] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,24,4,0,0,12.7430725097656,12.7430725097656,0,7.59069395065308
1,24,4,0,0,8.60454940795898,21.3476219177246,0,7.49505758285522
1,24,4,0,0,6.55486297607422,27.9024848937988,0,13.1533555984497
1,24,4,0,1,17.3464736938477,45.2489585876465,0,4.26553153991699
1,24,4,0,1,10.3397407531738,55.5886993408203,0,5.73966121673584
1,24,4,0,1,10.9963607788086,66.5850601196289,0,2.81417393684387
1,24,4,0,1,8.16029357910156,74.7453536987305,0,3.5035662651062
1,24,4,0,0,9.63581848144531,84.3811721801758,0,6.85531091690063
1,24,4,0,0,15.2331466674805,99.6143188476563,0,5.33335447311401
1,24,4,0,1,13.4451217651367,113.059440612793,0,7.30410957336426
1,24,4,0,1,10.870231628418,123.929672241211,0,8.89090919494629
1,24,4,0,0,7.74711608886719,131.676788330078,0,5.54016017913818
0,[Device Ends At04/05/2014 12:15:23 -- Overall Times ] 131.676788330078[Overall error] 78.4858844280243  ,,,,,,,,
0,[User:24 - Device:3 - Object:0 - BoundingBoxType:0 - time:04/05/2014 12:24:55] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,24,3,0,0,5.0592668056488,5.0592668056488,0,6.21858930587769
1,24,3,0,1,8.79909706115723,13.858363866806,0,7.20119667053223
1,24,3,0,0,6.55399894714355,20.4123628139496,0,7.29863882064819
1,24,3,0,1,11.9744644165039,32.3868272304535,0,8.34811878204346
1,24,3,0,1,8.69483184814453,41.081659078598,0,6.76260757446289
1,24,3,0,1,9.88520050048828,50.9668595790863,0,1.32291209697723
1,24,3,0,0,9.58465957641602,60.5515191555023,0,1.56619393825531
1,24,3,0,0,7.35394668579102,67.9054658412933,0,7.69186544418335
1,24,3,0,0,7.15932464599609,75.0647904872894,0,2.79631567001343
1,24,3,0,0,13.830696105957,88.8954865932465,0,16.86549949646
1,24,3,0,1,7.54232788085938,96.4378144741058,0,13.4715547561646
1,24,3,0,1,6.60478973388672,103.042604207993,0,14.0084142684937
0,[Device Ends At04/05/2014 12:26:41 -- Overall Times ] 103.042604207993[Overall error] 93.5519068241119  ,,,,,,,,
