0,[User:20 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/03/2014 18:04:37] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,4,0,3,10.032972574234,10.032972574234,0,10.2641305204438
1,20,4,0,3,5.50043869018555,15.5334112644196,0,2.95851387624406
1,20,4,0,3,3.27874755859375,18.8121588230133,0,8.18254937157674
0,[User:20 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/03/2014 18:07:05] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,4,0,3,10.0038471221924,10.0038471221924,0,15.6523195694539
1,20,4,0,3,6.68733596801758,16.69118309021,0,2.72354539831109
1,20,4,0,3,4.87405776977539,21.5652408599854,0,13.3932671267799
1,20,4,0,3,5.5319938659668,27.0972347259521,0,8.49429395342628
1,20,4,0,3,9.91327285766602,37.0105075836182,0,8.3423139021836
1,20,4,0,3,7.14242935180664,44.1529369354248,0,9.31874286857493
1,20,4,0,3,11.5053939819336,55.6583309173584,0,7.20922440735416
1,20,4,0,3,5.31607818603516,60.9744091033936,0,4.97634755650163
1,20,4,0,3,6.44047546386719,67.4148845672607,0,10.0984734423199
1,20,4,0,3,4.56386566162109,71.9787502288818,0,5.75371552482836
1,20,4,0,3,7.30972290039063,79.2884731292725,0,2.71237669282885
1,20,4,0,3,6.70482635498047,85.9932994842529,0,6.99962033209002
0,[Device Ends At04/03/2014 18:08:55 -- Overall Times ] 85.9932994842529[Overall error] 95.6742407746526  ,,,,,,,,
0,[User:20 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/03/2014 18:19:31] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,2,1,3,15.1748566627502,15.1748566627502,0,8.79981321550434
1,20,2,1,3,3.79814529418945,18.9730019569397,0,5.31166180840687
1,20,2,1,3,3.69934272766113,22.6723446846008,0,10.8204324221437
0,[User:20 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/03/2014 18:20:07] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,2,1,3,8.12674903869629,8.12674903869629,0,4.73161211706408
1,20,2,1,3,4.14781761169434,12.2745666503906,0,8.61452179433681
1,20,2,1,3,6.02017021179199,18.2947368621826,0,14.624297331568
1,20,2,1,3,3.94700622558594,22.2417430877686,1,19.1229742429514
1,20,2,1,3,8.98017883300781,31.2219219207764,0,5.46320011144056
1,20,2,1,3,6.33871078491211,37.5606327056885,1,17.5512447044693
1,20,2,1,3,6.87307739257813,44.4337100982666,0,9.21573547714769
1,20,2,1,3,7.45889282226563,51.8926029205322,0,11.6056749422981
1,20,2,1,3,9.4010009765625,61.2936038970947,0,6.13002226304752
1,20,2,1,3,6.85674285888672,68.1503467559814,0,9.54399823387757
1,20,2,1,3,7.87501525878906,76.0253620147705,0,11.5954762845078
1,20,2,1,3,8.27707672119141,84.3024387359619,0,5.74723899699922
0,[Device Ends At04/03/2014 18:21:50 -- Overall Times ] 84.3024387359619[Overall error] 123.945996499708  ,,,,,,,,
0,[User:20 - Device:3 - Object:0 - BoundingBoxType:0 - time:04/03/2014 18:29:11] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,3,0,3,7.60352993011475,7.60352993011475,0,5.35557877845707
1,20,3,0,3,5.46477699279785,13.0683069229126,0,10.0724304620705
1,20,3,0,3,5.85632705688477,18.9246339797974,0,5.54764458680334
1,20,3,0,3,4.51321983337402,23.4378538131714,0,4.70997180293347
1,20,3,0,3,4.58673095703125,28.0245847702026,1,19.4757063769931
1,20,3,0,3,5.40431976318359,33.4289045333862,0,3.15903620486004
1,20,3,0,3,5.56192398071289,38.9908285140991,0,4.17740160445265
1,20,3,0,3,5.00136566162109,43.9921941757202,0,2.30968560381928
1,20,3,0,3,5.56642913818359,49.5586233139038,0,14.9332791183841
1,20,3,0,3,4.70444869995117,54.263072013855,0,11.5838853015337
1,20,3,0,3,4.62911224365234,58.8921842575073,0,1.48624375119272
1,20,3,0,3,3.31147766113281,62.2036619186401,0,15.1461151851206
0,[Device Ends At04/03/2014 18:30:22 -- Overall Times ] 62.2036619186401[Overall error] 97.9569787766205  ,,,,,,,,
0,[User:20 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/03/2014 18:38:26] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,1,0,3,5.1806960105896,5.1806960105896,0,10.3737752176053
1,20,1,0,3,4.08161926269531,9.26231527328491,1,22.9837358962871
1,20,1,0,3,5.82196998596191,15.0842852592468,0,6.54041155633963
1,20,1,0,3,4.54653167724609,19.6308169364929,1,20.6987598614754
1,20,1,0,3,6.68667793273926,26.3174948692322,0,8.38858192107703
1,20,1,0,3,8.47921371459961,34.7967085838318,0,14.0272828754982
1,20,1,0,3,5.08419418334961,39.8809027671814,0,7.10503077356492
1,20,1,0,3,3.21203994750977,43.0929427146912,0,10.9455728250862
1,20,1,0,3,6.04166793823242,49.1346106529236,0,6.93872298743316
1,20,1,0,3,3.92699432373047,53.0616049766541,0,10.0897083738286
1,20,1,0,3,5.31508255004883,58.3766875267029,0,3.29846975585529
1,20,1,0,3,3.80191802978516,62.178605556488,0,1.26262866567801
0,[Device Ends At04/03/2014 18:39:35 -- Overall Times ] 62.178605556488[Overall error] 122.652680709729  ,,,,,,,,
0,[User:20 - Device:0 - Object:0 - BoundingBoxType:0 - time:04/03/2014 18:47:42] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,20,0,0,3,8.54897689819336,8.54897689819336,2,36.5149353516189
1,20,0,0,3,13.8291110992432,22.3780879974365,1,23.888843608572
1,20,0,0,3,7.04238510131836,29.4204730987549,0,14.0605400700506
1,20,0,0,3,9.78236389160156,39.2028369903564,0,5.49806080227591
1,20,0,0,3,5.12060928344727,44.3234462738037,0,13.6126277194917
1,20,0,0,3,6.43481063842773,50.7582569122314,0,5.81624820377661
1,20,0,0,3,8.89926147460938,59.6575183868408,0,4.7447322244555
1,20,0,0,3,5.40071105957031,65.0582294464111,0,7.49197952984616
1,20,0,0,3,10.1163711547852,75.1746006011963,0,5.80090540398746
1,20,0,0,3,7.07717895507813,82.2517795562744,0,3.99276381215627
1,20,0,0,3,3.92747497558594,86.1792545318604,0,8.53014140603872
1,20,0,0,3,5.1163330078125,91.2955875396729,0,5.78656633060599
0,[Device Ends At04/03/2014 18:49:31 -- Overall Times ] 91.2955875396729[Overall error] 135.738344462876  ,,,,,,,,
